Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag
manus_ZvZNvvZnsT42rAFn4aMoHa,Manus,ZvZNvvZnsT42rAFn4aMoHa,[✓] GPT-Manus Command Bridge Script Setup with Hourly Automation,,2026-01-06T01:44:49.363Z,2026-04-09T15:14:12.415Z,Pending,,,
manus_SpEkZWCcDMts5H8nGQpBsy,Manus,SpEkZWCcDMts5H8nGQpBsy,[✓] Execute GPT-Manus Command Bridge Script with Automated Polling,,2026-01-06T01:41:43.248Z,2026-04-09T15:14:13.029Z,Pending,,,
manus_7y07A8G6RtivnjGw8VEeEV,Manus,7y07A8G6RtivnjGw8VEeEV,[✓] Where to Define Secrets in Manus Environment,,2026-01-06T00:43:56.949Z,2026-04-09T15:14:13.648Z,Pending,,,
manus_VPTdGtWvipdksqQZmcKGKN,Manus,VPTdGtWvipdksqQZmcKGKN,[✓] Insider Monkey Newsletter Analysis - Market Intelligence & Investment Insights,,2026-01-06T00:38:28.942Z,2026-04-09T15:14:14.269Z,Pending,,,
manus_arUEf5TyaJfhS2H3DieY36,Manus,arUEf5TyaJfhS2H3DieY36,[✓] Tesla Q4 2025 Sales Analysis and Tech News Briefing Summary,,2026-01-06T00:38:19.043Z,2026-04-09T15:14:14.873Z,Pending,,,
manus_FeZeM7gpLl0uYBklTXrV0n,Manus,FeZeM7gpLl0uYBklTXrV0n,[✓] Wrike MCP Connector OAuth Authentication Troubleshooting,,2026-01-06T00:10:03.637Z,2026-04-09T15:14:15.488Z,Pending,,,
manus_Qg7F7q3DsnurkCeB5aKVPh,Manus,Qg7F7q3DsnurkCeB5aKVPh,[✓] Linear MCP Connector Testing and Capability Assessment,,2026-01-04T06:11:56.531Z,2026-04-09T15:14:16.075Z,Pending,,,
manus_4x35KXx0QzBWjLJT5g6ZXb,Manus,4x35KXx0QzBWjLJT5g6ZXb,[✓] Testing monday.com Connector Integration and Feature Exploration,,2026-01-04T06:02:57.335Z,2026-04-09T15:14:16.676Z,Pending,,,
manus_ObYehwPJTigJMtnDUMuSjs,Manus,ObYehwPJTigJMtnDUMuSjs,[✓] Testing HubSpot Connector Authentication and Feature Overview,,2026-01-04T05:47:21.091Z,2026-04-09T15:14:17.274Z,Pending,,,
manus_BLNnVBGbhjx7CjjgBfCtAX,Manus,BLNnVBGbhjx7CjjgBfCtAX,[✓] Testing Wix Connector Capabilities and Documentation,,2026-01-04T05:32:13.016Z,2026-04-09T15:14:17.868Z,Pending,,,
manus_830cH2fx315Vwk2vZ6POcq,Manus,830cH2fx315Vwk2vZ6POcq,[✓] Testing and Demonstrating Firecrawl Connector Features,,2026-01-04T05:31:18.741Z,2026-04-09T15:14:18.454Z,Pending,,,
manus_4bcfTVw2CsS3avkDAph4Ih,Manus,4bcfTVw2CsS3avkDAph4Ih,[✓] Testing and Exploring Dify MCP Connector Capabilities,,2026-01-04T05:29:00.093Z,2026-04-09T15:14:19.037Z,Pending,,,
manus_pBn7Xwu64FHJEL0K9uznLD,Manus,pBn7Xwu64FHJEL0K9uznLD,[✓] Testing Airtable Connector and Exploring Its Features,,2026-01-04T05:12:18.468Z,2026-04-09T15:14:19.625Z,Pending,,,
manus_xXj0ErdOO86eqmPfAPMq3q,Manus,xXj0ErdOO86eqmPfAPMq3q,[✓] Make Connector Authentication Testing and Setup Guidance,,2026-01-04T04:55:00.710Z,2026-04-09T15:14:20.218Z,Pending,,,
manus_oa8hv9G5c7xvusx5nambmt,Manus,oa8hv9G5c7xvusx5nambmt,[✓] AI Micro-Cell Execution Protocol & Restaurant Booking,9GjP3A95mkVdcWbXKJmQQX,2026-01-04T02:01:01.563Z,2026-04-09T15:14:20.806Z,Pending,,,
manus_sQi7mnzUTFLpSfPpZYMqQr,Manus,sQi7mnzUTFLpSfPpZYMqQr,[✓] Building CasaTAO Guesthouse Website on Replit,,2026-01-03T00:59:14.576Z,2026-04-09T15:14:21.399Z,Pending,,,
manus_VW0sRntmATM6kzmi2psaBw,Manus,VW0sRntmATM6kzmi2psaBw,[✓] Réservation séjour anniversaire Impérial Palace Annecy,,2026-01-02T14:33:01.572Z,2026-04-09T15:14:21.985Z,Pending,,,
manus_bT7srwVDo4EPasPbu8VwRn,Manus,bT7srwVDo4EPasPbu8VwRn,[✓] Testing Webflow Connector and Creating Photo Gallery Website,,2026-01-02T06:44:12.686Z,2026-04-09T15:14:22.578Z,Pending,,,
manus_8PwB3ntB11CWStMFKc9Rdt,Manus,8PwB3ntB11CWStMFKc9Rdt,[✓] Testing Hugging Face Connector and 3D AI Model Comparison,,2026-01-02T05:49:50.652Z,2026-04-09T15:14:23.168Z,Pending,,,
manus_68qiXHCP6bLCEhkjQMhKHt,Manus,68qiXHCP6bLCEhkjQMhKHt,[✓] Introduction to Jam Connector Testing and Capabilities,,2026-01-02T06:23:48.621Z,2026-04-09T15:14:23.758Z,Pending,,,
manus_vDg18tSxBn8uhj1MHXmVCv,Manus,vDg18tSxBn8uhj1MHXmVCv,[✓] ClickUp Connector Testing and Task Creation,,2026-01-02T05:46:07.137Z,2026-04-09T15:14:24.357Z,Pending,,,
manus_dtBVZSKdNfnNv3Kw1QGY4a,Manus,dtBVZSKdNfnNv3Kw1QGY4a,[✓] Adding Hidden Line Art Animals to Abstract Photo,,2026-01-02T05:40:42.219Z,2026-04-09T15:14:24.948Z,Pending,,,
manus_gJG2XdSihqDhrEbtJdwo98,Manus,gJG2XdSihqDhrEbtJdwo98,[✓] Creating Image Variants with 7 Subtle Differences and Animated GIFs,,2026-01-02T05:23:39.327Z,2026-04-09T15:14:25.535Z,Pending,,,
manus_FudLaWsGZDkzVlhQB9gjD4,Manus,FudLaWsGZDkzVlhQB9gjD4,[✓] Personal Color Analysis Website with Custom Fashion Illustrations,,2026-01-01T18:02:33.230Z,2026-04-09T15:14:26.723Z,Pending,,,
manus_jGUjUUX9sYTqpFXT83qnTf,Manus,jGUjUUX9sYTqpFXT83qnTf,[✓] Visual Design Experimentation: Mosaic Zones and Castle Modifications,,2026-01-01T17:54:49.939Z,2026-04-09T15:14:27.314Z,Pending,,,
manus_gN8Y4HpT43wuANHzWg6v17,Manus,gN8Y4HpT43wuANHzWg6v17,[✓] Création d'une vitrine interactive pour agence immobilière,,2026-01-01T11:12:47.389Z,2026-04-09T15:14:27.904Z,Pending,,,
manus_ioCQWM8EkX7cNs5WNUN1fR,Manus,ioCQWM8EkX7cNs5WNUN1fR,[✓] Testing Playwright MCP Connector and Web Automation Features,,2025-12-29T04:40:52.086Z,2026-04-09T15:14:28.491Z,Pending,,,
manus_8ZzN8efBB9sWgGXM7VWt2G,Manus,8ZzN8efBB9sWgGXM7VWt2G,[✓] Testing and Using the Invideo Connector Features,,2025-12-29T04:34:17.028Z,2026-04-09T15:14:29.079Z,Pending,,,
manus_W7fZWV0J8odEeegDnmodCh,Manus,W7fZWV0J8odEeegDnmodCh,[✓] Testing HeyGen AI Avatar Video Generation with French Poetry,,2025-11-26T13:39:29.070Z,2026-05-19T15:04:53.709Z,Pending,,,
manus_taDlWzPizeeiDzCyd1pG0o,Manus,taDlWzPizeeiDzCyd1pG0o,[✓] Apple HomePod Mini Purchase Request with Technical Issues,,2025-11-26T13:40:19.776Z,2026-04-09T15:14:33.215Z,Pending,,,
manus_uAcKGitfFfpYxd2xtQb1Ze,Manus,uAcKGitfFfpYxd2xtQb1Ze,[✓] Shopping for HomePod Mini and Standard - Comparing Prices and Options,,2025-11-26T00:31:59.843Z,2026-04-09T15:14:33.826Z,Pending,,,
manus_a2MPXJiDZSV12FnGpZFtiD,Manus,a2MPXJiDZSV12FnGpZFtiD,[✓] Product Research: WOCA Wood Care Products Shipping to Switzerland,,2025-11-22T13:19:31.194Z,2026-04-09T15:14:34.418Z,Pending,,,
manus_rKxbiP97g2QEA4mkgPoPcu,Manus,rKxbiP97g2QEA4mkgPoPcu,[✓] Recherche monte-escalier LiftKar d'occasion en France/Suisse,,2025-11-16T14:20:58.914Z,2026-04-09T15:14:35.010Z,Pending,,,
manus_nWFVwj2cg3gQNf8cxHfXzV,Manus,nWFVwj2cg3gQNf8cxHfXzV,[✓] Creating 1Password Entry for House Key Security Code,,2025-11-05T16:01:46.552Z,2026-04-09T15:14:36.198Z,Pending,,,
manus_qIQHLZ2GwNYpwnfcSZj41A,Manus,qIQHLZ2GwNYpwnfcSZj41A,[✓] Ngrok Account Creation for Development Environment,,2025-10-25T23:39:03.093Z,2026-04-09T15:14:37.394Z,Pending,,,
manus_o3TMMg2q5ftcp5PzZHZ8UV,Manus,o3TMMg2q5ftcp5PzZHZ8UV,[✓] Chrome Extension for Amazon Product Comparison with CleanMyMac Design,,2025-10-25T23:20:13.817Z,2026-04-09T15:14:37.982Z,Pending,,,
manus_Ja6zvqXPTXVG4HgR393IPQ,Manus,Ja6zvqXPTXVG4HgR393IPQ,[✓] Blue Cat Website Development with Visual Design,,2025-10-25T23:19:24.321Z,2026-04-09T15:14:38.568Z,Pending,,,
manus_u6MSuudvEvTwzQFEumf7nR,Manus,u6MSuudvEvTwzQFEumf7nR,[✓] How to Create a 3-Minute Video on Blue Cats,,2025-10-25T23:18:44.598Z,2026-04-09T15:14:39.164Z,Pending,,,
manus_bKkf0rNfXBAPN51Ji4v9BE,Manus,bKkf0rNfXBAPN51Ji4v9BE,[✓] General Coupon Website Creation with Ambiguous Requirements,,2025-10-25T22:43:55.567Z,2026-04-09T15:14:39.783Z,Pending,,,
manus_waexM1oGwUUQ5oLdgorhsc,Manus,waexM1oGwUUQ5oLdgorhsc,[✓] Create n8n Account and Setup Basic Webhook Workflow,,2025-10-25T21:54:19.327Z,2026-04-09T15:14:40.383Z,Pending,,,
manus_XW4B36bzpwKuvb1ycGZCd7,Manus,XW4B36bzpwKuvb1ycGZCd7,[✓] Greek Style Interior Redesign: Party Bus to Mediterranean Oasis,,2025-10-25T22:46:38.322Z,2026-04-09T15:14:40.973Z,Pending,,,
manus_0ezCVxupJEnF3QbJy3Djtl,Manus,0ezCVxupJEnF3QbJy3Djtl,[✓] Testing Playwright Web Automation Connector Features,,2025-10-25T22:39:23.197Z,2026-04-09T15:14:41.576Z,Pending,,,
manus_qmXNu7Ov2IYJsScj8MASuO,Manus,qmXNu7Ov2IYJsScj8MASuO,[✓] Premium Photography Website Build Request,,2025-10-25T22:45:53.558Z,2026-04-09T15:14:42.167Z,Pending,,,
manus_8pkQ2TA49iTlW9YOCYSDWk,Manus,8pkQ2TA49iTlW9YOCYSDWk,[✓] Email Review and n8n Instance Access Session,,2025-10-25T22:43:13.179Z,2026-04-09T15:14:42.767Z,Pending,,,
manus_t2yeAHSDoiWDSCRsukRezV,Manus,t2yeAHSDoiWDSCRsukRezV,[✓] Recherche et Catalogue des Top 20 Maisons de Luxe à Bali (Vente/Location),,2025-10-16T14:27:51.436Z,2026-04-09T15:14:43.367Z,Pending,,,
manus_qp8iu2scpTBqwznwmFmbA7,Manus,qp8iu2scpTBqwznwmFmbA7,[✓] Research of Sicilian architects for luxury home renovation in Castelmola,,2025-10-14T16:06:17.758Z,2026-04-09T15:14:43.958Z,Pending,,,
manus_oVpAv2RyESqdcAFF2yYbPS,Manus,oVpAv2RyESqdcAFF2yYbPS,[✓] Recherche immobilière PMR Bretagne - Aide vente/achat/location,,2025-10-08T17:57:28.245Z,2026-04-09T15:14:44.550Z,Pending,,,
manus_35ACe9wj9bUVmMFGdWmsdc,Manus,35ACe9wj9bUVmMFGdWmsdc,[✓] Youniverse Dashboard: Complete AI Memory System Development,,2025-10-09T22:29:35.222Z,2026-04-09T15:14:45.136Z,Pending,,,
manus_m1vqHF69Hv1wrx6oZT1KDa,Manus,m1vqHF69Hv1wrx6oZT1KDa,[✓] Property Sales Campaign to Multinational Companies - Massive Email Outreach,,2025-10-08T12:03:41.210Z,2026-04-09T15:14:45.728Z,Pending,,,
manus_qhxnePDccvp1yDu1fQYGAF,Manus,qhxnePDccvp1yDu1fQYGAF,[✓] Cost-optimized relocation: 15 boxes + furniture from Sicily to Switzerland,,2025-10-07T21:58:26.535Z,2026-04-09T15:14:46.319Z,Pending,,,
manus_xmtSWSpjfBi60PKTz3N8xD,Manus,xmtSWSpjfBi60PKTz3N8xD,[✓] Comet Super Browser: AI-Powered Learning Platform Development,,2025-10-03T18:15:28.645Z,2026-04-09T15:14:47.501Z,Pending,,,
manus_g1HftvreQGmqHAaDxf6HYm,Manus,g1HftvreQGmqHAaDxf6HYm,[✓] Best AI Platforms for Multimedia Creation and Investment Analysis,,2025-10-02T16:06:17.835Z,2026-04-09T15:14:48.686Z,Pending,,,
manus_k4GMjRqLyhcX2cxz9UMHyw,Manus,k4GMjRqLyhcX2cxz9UMHyw,[✓] BTC Price Analysis Based on Raoul Pal's 6-Week Market Views,,2025-09-29T23:04:14.216Z,2026-04-09T15:14:49.275Z,Pending,,,
manus_5mWN7ieWw67ohHvoUCZZT6,Manus,5mWN7ieWw67ohHvoUCZZT6,[✓] YouTube Watch History Analyzer App Development and Deployment,,2025-09-29T21:47:37.416Z,2026-04-09T15:14:49.865Z,Pending,,,
manus_wn1AMXyuZsnyq9mYzmb9Fi,Manus,wn1AMXyuZsnyq9mYzmb9Fi,[✓] Van Rental and Transport Options Sicily to Haute-Nendaz Analysis,,2025-09-29T17:24:26.268Z,2026-04-09T15:14:50.454Z,Pending,,,
manus_wMEhD9bZivhTv6jfQwxDDD,Manus,wMEhD9bZivhTv6jfQwxDDD,[✓] Building Real-Time Crypto News Dashboard with Live Market Data,,2025-09-26T23:40:15.991Z,2026-04-09T15:14:51.040Z,Pending,,,
manus_tKc7RDPcyqDCX5yW9qm7WP,Manus,tKc7RDPcyqDCX5yW9qm7WP,[✓] Shopping App Development Prompt for Replit,,2025-09-22T23:14:39.247Z,2026-04-09T15:14:52.810Z,Pending,,,
manus_uHVfSba3Kjq7QKdJQtL1H3,Manus,uHVfSba3Kjq7QKdJQtL1H3,[✓] BTC ETH Cycle Analysis: Expert Predictions and Portfolio Strategy to 2029,,2025-09-21T02:16:01.670Z,2026-04-09T15:14:53.402Z,Pending,,,
manus_nKzZxfKPnx3UdcU86gwPxC,Manus,nKzZxfKPnx3UdcU86gwPxC,[✓] Comparative Analysis: ASN International vs Bupa & Cigna Health Insurance,,2025-09-19T07:37:04.454Z,2026-04-09T15:14:54.002Z,Pending,,,
manus_dhQ7C7FGz3JNoXJtYHD4rx,Manus,dhQ7C7FGz3JNoXJtYHD4rx,[✓] 100 Luxe Models: Comprehensive Spa & Whirlpool Research with Interactive Selection,,2025-09-15T08:48:04.381Z,2026-04-09T15:14:54.599Z,Pending,,,
manus_oz4fX8Cs65ud65W74sQfyF,Manus,oz4fX8Cs65ud65W74sQfyF,[✓] Luxury Interior Spa & Bathtub Research - 180x180cm Max Specifications,,2025-09-14T23:25:34.038Z,2026-04-09T15:14:55.220Z,Pending,,,
manus_pLPgfmlI0IReosi2sLWFA3,Manus,pLPgfmlI0IReosi2sLWFA3,[✓] Real Estate Marketing Package Creation for Divonne-les-Bains Apartment,,2025-09-07T11:33:58.881Z,2026-04-09T15:14:55.825Z,Pending,,,
manus_mmukQM9heUcdBFhVWz1PLe,Manus,mmukQM9heUcdBFhVWz1PLe,"[✓] Comparison of n8n, Opal, MindStudio for AI IT Professionals",,2025-08-31T23:35:22.210Z,2026-04-09T15:14:56.434Z,Pending,,,
manus_pzn1hifgfMbo5QNxnKikN5,Manus,pzn1hifgfMbo5QNxnKikN5,[✓] YouTube Premium Optimization Strategy - Duo Plan Analysis for French Users,,2025-08-31T11:04:28.655Z,2026-04-09T15:14:57.027Z,Pending,,,
manus_h2V8nEM8AFn2kDExPYvrSY,Manus,h2V8nEM8AFn2kDExPYvrSY,[✓] French Comic Series on Technological Society Evolution for Adults,,2025-08-29T16:30:42.492Z,2026-04-09T15:14:57.621Z,Pending,,,
manus_fPzoVY8A6XGyHy453ydso6,Manus,fPzoVY8A6XGyHy453ydso6,[✓] Request for Project Analysis and Documentation Development Plan,,2025-08-24T00:02:42.602Z,2026-04-09T15:14:58.215Z,Pending,,,
manus_eRzBKyHJUtRYSf8dzcAsyp,Manus,eRzBKyHJUtRYSf8dzcAsyp,[✓] Abbé Pierre Sexual Abuse Scandal - Comprehensive Investigation Report,,2025-08-19T18:51:41.991Z,2026-04-09T15:14:58.825Z,Pending,,,
manus_gopFSmDyR8nxHt272TqFF4,Manus,gopFSmDyR8nxHt272TqFF4,[✓] AI Creation Tools Comprehensive Market Analysis & Interactive Explorer,,2025-08-17T21:52:00.798Z,2026-04-09T15:14:59.422Z,Pending,,,
manus_oBEbRVxteyAT48ozvhvMJk,Manus,oBEbRVxteyAT48ozvhvMJk,[✓] Building AI Agent Orchestrator: Manus-MiniMax Collaboration PoC,,2025-08-17T21:16:34.823Z,2026-04-09T15:15:00.023Z,Pending,,,
manus_u2afPdo64Tvr5TTG2iUog3,Manus,u2afPdo64Tvr5TTG2iUog3,[✓] Chalet Housewarming Invitation Website Creation and Deployment,,2025-08-16T19:31:49.384Z,2026-04-09T15:15:00.613Z,Pending,,,
manus_U3zaHNzPqihvlfN15AYWsR,Manus,U3zaHNzPqihvlfN15AYWsR,[✓] Comprehensive Luxury Concierge Business Analysis & Website Development,,2025-08-16T02:55:02.898Z,2026-04-09T15:15:01.204Z,Pending,,,
manus_o8M6QRAWLHCiCtqVdd5RVm,Manus,o8M6QRAWLHCiCtqVdd5RVm,[✓] Creating meaningful WhatsApp group acronym for mother's support network,,2025-08-13T23:21:02.524Z,2026-04-09T15:15:01.793Z,Pending,,,
manus_oRvwRGx6kCFqhW5sb9gxJS,Manus,oRvwRGx6kCFqhW5sb9gxJS,[✓] Cricket and Whale Sounds Background Creation Request,,2025-08-10T20:32:55.463Z,2026-04-09T15:15:02.385Z,Pending,,,
manus_3JVFHK9oHec2zK5yrvGRwc,Manus,3JVFHK9oHec2zK5yrvGRwc,[✓] Best Fully Electric Luxury SUV with Long Range,,2025-07-28T15:57:49.483Z,2026-04-09T15:15:02.977Z,Pending,,,
manus_dYo24cHZ4Zj7hubS9nFajB,Manus,dYo24cHZ4Zj7hubS9nFajB,[✓] Optimizing Investments Between V1 and V2 Strategies,,2025-08-07T10:19:00.931Z,2026-04-09T15:15:03.566Z,Pending,,,
manus_4Izws9fmO2uq0KkufyAAUl,Manus,4Izws9fmO2uq0KkufyAAUl,[✓] Troubleshooting Temu Shopping Cart Access and Login Issues,,2025-08-07T02:52:08.143Z,2026-04-09T15:15:04.750Z,Pending,,,
manus_qqACzuSqMXFnz8NFFoxRax,Manus,qqACzuSqMXFnz8NFFoxRax,"[✓] Crypto Investment Strategy: De-dollarization, AI Disruption & Market Outlook",,2025-07-28T22:27:10.003Z,2026-04-09T15:15:05.339Z,Pending,,,
manus_bmCwmavumTuqF7dGqwUW8o,Manus,bmCwmavumTuqF7dGqwUW8o,[✓] YouTube Video Analysis: Smart Money Stock Picks Verification,,2025-07-28T18:04:56.643Z,2026-04-09T15:15:05.926Z,Pending,,,
manus_vwYQbGeR4C1DoWwBF5McsY,Manus,vwYQbGeR4C1DoWwBF5McsY,"[✓] Private Equity Price Predictions Analysis: SpaceX, OpenAI, X.ai, Epic Games",,2025-07-28T01:27:32.630Z,2026-04-09T15:15:06.527Z,Pending,,,
manus_mV2ShtkkCPnx2NxV9qtjkN,Manus,mV2ShtkkCPnx2NxV9qtjkN,[✓] Cryptocurrency Market Analysis and Price Predictions for 2025-2026,,2025-07-28T02:29:56.982Z,2026-04-09T15:15:07.137Z,Pending,,,
manus_Zsy3jxRW9kK0WxHk7SAe8K,Manus,Zsy3jxRW9kK0WxHk7SAe8K,[✓] Real Estate Valuation Analysis - Divonne-les-Bains Property,,2025-07-27T09:38:24.306Z,2026-04-09T15:15:07.742Z,Pending,,,
manus_u1Y1Rj2CLx4MPR5OWsHBbg,Manus,u1Y1Rj2CLx4MPR5OWsHBbg,[✓] Real Estate Valuation Analysis for Annecy Apartment Purchase,,2025-07-27T20:39:03.231Z,2026-04-09T15:15:08.344Z,Pending,,,
manus_7LF4NYPeBzGvhygQPogNa7,Manus,7LF4NYPeBzGvhygQPogNa7,[✓] Real Estate Valuation: Divonne-les-Bains Apartment Analysis,,2025-07-27T08:42:43.043Z,2026-04-09T15:15:08.930Z,Pending,,,
manus_3GyeM4YZMLpu1tSgiMS9Lb,Manus,3GyeM4YZMLpu1tSgiMS9Lb,[✓] Accessing ChatGPT Agent from Europe: VPN Issues and Alternatives,,2025-07-25T05:05:52.332Z,2026-04-09T15:15:10.155Z,Pending,,,
manus_jNsdZcuykW1hPb11vLzuKN,Manus,jNsdZcuykW1hPb11vLzuKN,[✓] High-End Electric SUV Purchase Decision: 2025 vs 2026 Models Analysis,,2025-07-23T23:47:26.853Z,2026-04-09T15:15:10.768Z,Pending,,,
manus_lCjRharsywf5KW61s5KT7m,Manus,lCjRharsywf5KW61s5KT7m,[✓] Comparative analysis of French health insurance offers (PS1230/PS1330 vs Malakoff),,2025-07-24T17:52:53.262Z,2026-04-09T15:15:11.356Z,Pending,,,
manus_zmUhvvY3yzvNjTB2WKZyVy,Manus,zmUhvvY3yzvNjTB2WKZyVy,[✓] XRP Risk Analysis and Interactive Dashboard Development,,2025-07-22T22:41:51.316Z,2026-04-09T15:15:11.945Z,Pending,,,
manus_v39xJkKcN4Pxw9F92L4qNQ,Manus,v39xJkKcN4Pxw9F92L4qNQ,"[✓] Crypto Market Analysis: BTC, ETH & XRP Selling Strategy Dashboard",,2025-07-09T22:55:20.837Z,2026-04-09T15:15:13.163Z,Pending,,,
manus_faFOMplj9jdr0t4SvOudc3,Manus,faFOMplj9jdr0t4SvOudc3,[✓] Real Estate Analysis Guide for Divonne-les-Bains Property Sale,,2025-07-22T16:16:02.587Z,2026-04-09T15:15:13.764Z,Pending,,,
manus_bvaxSvcRrUPMPwiXumqVHL,Manus,bvaxSvcRrUPMPwiXumqVHL,[✓] Senior Housing Website for Annecy Area with Services Directory,,2025-07-12T18:19:13.102Z,2026-04-09T15:15:15.534Z,Pending,,,
manus_g9SR9vrGBPC2Co1YSTaroP,Manus,g9SR9vrGBPC2Co1YSTaroP,[✓] Insurance Options for Rehabilitation Coverage in France,,2025-07-12T09:53:59.922Z,2026-04-09T15:15:16.130Z,Pending,,,
manus_RO9LHq17eGzbAgzAxa94yL,Manus,RO9LHq17eGzbAgzAxa94yL,[✓] Senior Residences Research Dashboard Deployment & Metrics,,2025-07-11T22:32:03.287Z,2026-04-09T15:15:16.715Z,Pending,,,
manus_8kZNqRmREwCfy6HfpUojBU,Manus,8kZNqRmREwCfy6HfpUojBU,[✓] 3D Pool Model Generation from Architectural Plans - Taormina Project,,2025-07-07T19:05:36.067Z,2026-04-09T15:15:18.528Z,Pending,,,
manus_df5kcKomKhBLk6sBTMUVkm,Manus,df5kcKomKhBLk6sBTMUVkm,[✓] Pergola automation motorization system design and cost optimization,,2025-07-04T16:23:50.865Z,2026-04-09T15:15:19.120Z,Pending,,,
manus_hP6fTvmkEyA1wPsV3Yb3Pv,Manus,hP6fTvmkEyA1wPsV3Yb3Pv,[✓] Research for Foldable Wheelchair Ramps for 20-step Staircase,,2025-07-05T16:53:51.709Z,2026-04-09T15:15:19.713Z,Pending,,,
manus_nfckXqM7dJYWRxC5FNxin8,Manus,nfckXqM7dJYWRxC5FNxin8,[✓] Recherche exhaustive appartement adapté fauteuil roulant Divonne-les-Bains,,2025-07-04T22:40:00.670Z,2026-04-09T15:15:20.311Z,Pending,,,
manus_a3to1YZatDwDddoUgSoJfn,Manus,a3to1YZatDwDddoUgSoJfn,[✓] EasyDubs Clone - Translation and Voice Generation App,,2025-07-03T06:30:53.224Z,2026-04-09T15:15:20.906Z,Pending,,,
manus_j9Mp4nRE4HWwPfzb9LNPYn,Manus,j9Mp4nRE4HWwPfzb9LNPYn,"[✓] Research Collection: Essential Resources for AI, Robotics & Future Energy",,2025-07-01T00:13:55.723Z,2026-04-09T15:15:21.508Z,Pending,,,
manus_MADY4tTOOO5H27YLFLFdd3,Manus,MADY4tTOOO5H27YLFLFdd3,[✓] Generate JSON for n8n Workflow to Create LearnWorlds Course,,2025-06-29T02:41:03.286Z,2026-04-09T15:15:22.721Z,Pending,,,
manus_eJVbbAxRvZuu984ijSJcAm,Manus,eJVbbAxRvZuu984ijSJcAm,[✓] n8n Multilingual Message Translation Workflow Creation,,2025-06-28T15:13:17.140Z,2026-04-09T15:15:23.309Z,Pending,,,
manus_6rtUE8XGLe1BNBDTPMmkSC,Manus,6rtUE8XGLe1BNBDTPMmkSC,[✓] Starlab Space Investment Analysis and Website Deployment,,2025-06-25T22:56:44.876Z,2026-04-09T15:15:24.499Z,Pending,,,
manus_bFZYJHNF9xsmqDiiktTnGD,Manus,bFZYJHNF9xsmqDiiktTnGD,[✓] GRAVIS Scooter Price Comparison Dashboard Development and Vendor Research,,2025-06-25T04:03:16.420Z,2026-04-09T15:15:25.086Z,Pending,,,
manus_3F8WiDO5NFaWza6jShaMpV,Manus,3F8WiDO5NFaWza6jShaMpV,[✓] Cyclisme en Sicile : planification d'itinéraire et conseils de voyage,,2025-06-13T02:37:07.509Z,2026-04-09T15:15:25.733Z,Pending,,,
