Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag,curated_239_member,curated_curated_row,curated_title,curated_batch_id,curated_provisional_category,curated_project_tags,curated_primary_project,curated_related_projects,curated_relation_to_yos,curated_classification_confidence,curated_main_subject,curated_raw_preservation_status,curated_verbatim_preservation_status,curated_fact_sheet_status,curated_open_tasks_status,curated_issues_status,curated_decisions_status,curated_artifact_links_status,curated_commit_verification_status,curated_canon_status,curated_crosswalk_relationship,curated_crosswalk_review_status,curated_crosswalk_match_method,canon_promoted
chatgpt_6a1d4631-535c-8326-a09d-87dc79b52f23,ChatGPT,6a1d4631-535c-8326-a09d-87dc79b52f23,NIGHT crypto growth analysis,,2026-06-01 08:44:03,2026-07-20 07:00:17,Pending,,,,True,25,NIGHT crypto growth analysis,BATCH-01,Other / requires semantic review,NIGHT / Aztec Privacy Crypto Monitor,NIGHT / Aztec Privacy Crypto Monitor,,independent_vertical,medium,NIGHT / Aztec Privacy Crypto Monitor,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5dc559-8a34-83eb-b713-9683b549f273,ChatGPT,6a5dc559-8a34-83eb-b713-9683b549f273,Package OMEGA v0.7 prêt pour checkpoint,,2026-07-20 06:51:12,2026-07-20 06:51:12,Pending,,,,True,26,Package OMEGA v0.7 prêt pour checkpoint,BATCH-01,Other / requires semantic review,ŒUVRE / OMEGA / COC Control Plane,ŒUVRE / OMEGA / COC Control Plane,,core,medium,ŒUVRE / OMEGA / COC Control Plane,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5dc0da-ac4c-83eb-af8a-677290062f5c,ChatGPT,6a5dc0da-ac4c-83eb-af8a-677290062f5c,Mosaic with Watercolor Effect,,2026-07-20 06:31:59,2026-07-20 06:41:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a5dbad5-c3b4-83eb-9d39-6afbaa8a7f3f,ChatGPT,6a5dbad5-c3b4-83eb-9d39-6afbaa8a7f3f,Récupérer le crawl Manus pour débloquer MAP-WAVE-001,,2026-07-20 06:06:14,2026-07-20 06:06:14,Pending,,,,True,27,Récupérer le crawl Manus pour débloquer MAP-WAVE-001,BATCH-01,Other / requires semantic review,yOS Automation & Execution Layer; MissionOS,yOS Automation & Execution Layer,MissionOS,enabling_infrastructure,medium,yOS Automation & Execution Layer,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5c9039-e4c0-83eb-ba73-f8510cf20aa0,ChatGPT,6a5c9039-e4c0-83eb-ba73-f8510cf20aa0,Outils stabilité connexion,,2026-07-19 08:52:14,2026-07-19 15:47:27,Pending,,,,True,68,Outils stabilité connexion,BATCH-01,Other / requires semantic review,N100 Local Server & Home Infrastructure,N100 Local Server & Home Infrastructure,,enabling_infrastructure,medium,N100 Local Server & Home Infrastructure,preserved,preserved_markdown_only,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5ce60f-aae8-83eb-9d72-7813cadcd73e,ChatGPT,6a5ce60f-aae8-83eb-9d72-7813cadcd73e,Code session expiré TeamViewer,,2026-07-19 14:58:43,2026-07-19 15:10:41,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a5c3940-7e88-83eb-ad05-5a555d3d01c3,ChatGPT,6a5c3940-7e88-83eb-ad05-5a555d3d01c3,Connecter LLM à pCloud,,2026-07-19 02:41:08,2026-07-19 08:29:40,Pending,,,,True,28,Connecter LLM à pCloud,BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; yOS Automation & Execution Layer,yOS / YOUniverse Core,yOS Automation & Execution Layer,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5c2e09-9774-83eb-9474-878098cf3337,ChatGPT,6a5c2e09-9774-83eb-9474-878098cf3337,Comparatif forfaits téléphonie,,2026-07-19 01:53:22,2026-07-19 02:19:33,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a5bb1ec-6534-83eb-9dfb-cddff62a9e52,ChatGPT,6a5bb1ec-6534-83eb-9dfb-cddff62a9e52,Soutien en cas de douleur,,2026-07-18 17:03:47,2026-07-18 17:08:35,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_6a5b1287-6424-83ed-9238-6bba6a60302d,ChatGPT,6a5b1287-6424-83ed-9238-6bba6a60302d,ARIANE - Visual Memory Studio (VMS),,2026-07-18 05:44:02,2026-07-18 09:27:51,Pending,,,,True,29,ARIANE - Visual Memory Studio (VMS),BATCH-01,Other / requires semantic review,Ariane — Visual Memory Studio,Ariane — Visual Memory Studio,,derived_vertical,medium,Ariane — Visual Memory Studio,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a5ac0db-700c-83eb-a585-8a2e8dbdca01,ChatGPT,6a5ac0db-700c-83eb-a585-8a2e8dbdca01,Skill Goodnight création,,2026-07-17 23:55:32,2026-07-18 05:43:41,Pending,,,,True,30,Skill Goodnight création,BATCH-01,Other / requires semantic review,Goodnight / Roshi Goodnight,Goodnight / Roshi Goodnight,,enabling_infrastructure,medium,Goodnight / Roshi Goodnight,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a59d7f8-5fcc-83ed-9c97-0932e68020e9,ChatGPT,6a59d7f8-5fcc-83ed-9c97-0932e68020e9,FAMILY CONNECT,,2026-07-17 07:21:44,2026-07-17 17:50:19,Pending,,,,True,69,FAMILY CONNECT,BATCH-01,Other / requires semantic review,Family Connect,Family Connect,,independent_vertical,medium,Family Connect,preserved,preserved_markdown_only,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a593d15-4a7c-83eb-a172-0cbe3c570f13,ChatGPT,6a593d15-4a7c-83eb-a172-0cbe3c570f13,Dashboard rattrapage emails,,2026-07-16 20:21:13,2026-07-16 20:23:10,Pending,,,,True,35,Dashboard rattrapage emails,BATCH-01,Business / finance / administration,LIFE OS; Email Operations / Lakshmi,LIFE OS,Email Operations / Lakshmi,adjacent_ecosystem,medium,LIFE OS,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a590f42-dd00-83eb-802d-46151bcbc8c0,ChatGPT,6a590f42-dd00-83eb-802d-46151bcbc8c0,Canon créatif universel,,2026-07-16 17:05:16,2026-07-16 17:07:39,Pending,,,,True,39,Canon créatif universel,BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; Creative Worlds Portfolio,yOS / YOUniverse Core,Creative Worlds Portfolio,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58ed47-a550-83eb-ab11-d26dd453ae4b,ChatGPT,6a58ed47-a550-83eb-ab11-d26dd453ae4b,#MAIN — CREATIVE WORLDS(World Governance & Coordination),,2026-07-16 14:40:18,2026-07-16 17:02:18,Pending,,,,True,36,#MAIN — CREATIVE WORLDS(World Governance & Coordination),BATCH-01,Visual Reality / immersive art,Visual Reality / Living Canvas; Creative Worlds Portfolio,Visual Reality / Living Canvas,Creative Worlds Portfolio,derived_vertical,medium,Visual Reality / Living Canvas,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58ed91-59b0-83eb-816e-10e47c27dc16,ChatGPT,6a58ed91-59b0-83eb-816e-10e47c27dc16,#MAIN — LIFE OS(World Governance & Coordination),,2026-07-16 14:41:33,2026-07-16 14:49:16,Pending,,,,True,37,#MAIN — LIFE OS(World Governance & Coordination),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; LIFE OS; CasaTAO / Anandaz Spatial Digital Twin,yOS / YOUniverse Core,LIFE OS; CasaTAO / Anandaz Spatial Digital Twin,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58edd1-783c-83eb-b873-4027604a16f5,ChatGPT,6a58edd1-783c-83eb-b873-4027604a16f5,"SYSTEM — LIFE OS (Places, Devices & Operations)",,2026-07-16 14:42:28,2026-07-16 14:48:36,Pending,,,,True,38,"SYSTEM — LIFE OS (Places, Devices & Operations)",BATCH-01,Product / app / tool design,LIFE OS,LIFE OS,,adjacent_ecosystem,medium,LIFE OS,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58ee9d-1574-83eb-9106-61ac8342d0cd,ChatGPT,6a58ee9d-1574-83eb-9106-61ac8342d0cd,Canon identité voix publique,,2026-07-16 14:45:57,2026-07-16 14:47:46,Pending,,,,True,40,Canon identité voix publique,BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; Public Voice / TED / Substack,yOS / YOUniverse Core,Public Voice / TED / Substack,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58ee2a-77c8-83ed-b3bf-f7b6f666705f,ChatGPT,6a58ee2a-77c8-83ed-b3bf-f7b6f666705f,#MAIN — YANNICK (World Governance & Coordination),,2026-07-16 14:44:02,2026-07-16 14:47:33,Pending,,,,True,41,#MAIN — YANNICK (World Governance & Coordination),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e3b8-791c-83eb-81e2-20377ea0da5e,ChatGPT,6a58e3b8-791c-83eb-81e2-20377ea0da5e,CANON — KOSMOS (Axioms & Vocabulary),,2026-07-16 13:59:34,2026-07-16 14:40:57,Pending,,,,True,43,CANON — KOSMOS (Axioms & Vocabulary),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; KOSMOS / Genesis 001 / 4C,yOS / YOUniverse Core,KOSMOS / Genesis 001 / 4C,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e360-e7f4-83ed-85dc-ba74e7d99f10,ChatGPT,6a58e360-e7f4-83ed-85dc-ba74e7d99f10,#MAIN — KOSMOS (World Governance & Coordination),,2026-07-16 13:58:24,2026-07-16 14:40:45,Pending,,,,True,44,#MAIN — KOSMOS (World Governance & Coordination),BATCH-01,Product / app / tool design,KOSMOS / Genesis 001 / 4C,KOSMOS / Genesis 001 / 4C,,adjacent_ecosystem,medium,KOSMOS / Genesis 001 / 4C,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e58d-2f6c-83eb-8765-d59afac92a61,ChatGPT,6a58e58d-2f6c-83eb-8765-d59afac92a61,#MAIN — yOS (World Governance & Coordination),,2026-07-16 14:07:24,2026-07-16 14:40:27,Pending,,,,True,45,#MAIN — yOS (World Governance & Coordination),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core,yOS / YOUniverse Core,,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e4ad-1b84-83ed-9bd3-084076100770,ChatGPT,6a58e4ad-1b84-83ed-9bd3-084076100770,#MAIN — CIVILIZATION (World Governance & Coordination),,2026-07-16 14:03:40,2026-07-16 14:39:23,Pending,,,,True,46,#MAIN — CIVILIZATION (World Governance & Coordination),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core,yOS / YOUniverse Core,,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e62a-6c5c-83ed-9d18-5e001bdbe1c1,ChatGPT,6a58e62a-6c5c-83ed-9d18-5e001bdbe1c1,CANON — yOS (Architecture & Decisions),,2026-07-16 14:09:55,2026-07-16 14:38:34,Pending,,,,True,47,CANON — yOS (Architecture & Decisions),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core,yOS / YOUniverse Core,,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e21d-6ce4-83eb-ba45-ccd369a1620c,ChatGPT,6a58e21d-6ce4-83eb-ba45-ccd369a1620c,#MAP — ŒUVRE (Cathedral Map & Program Registry),,2026-07-16 13:53:04,2026-07-16 14:27:28,Pending,,,,True,48,#MAP — ŒUVRE (Cathedral Map & Program Registry),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e25b-f724-83eb-b54b-51b61f5ceef0,ChatGPT,6a58e25b-f724-83eb-b54b-51b61f5ceef0,"#CANON — ŒUVRE (Decisions, Axioms & Vocabulary)",,2026-07-16 13:53:51,2026-07-16 14:25:17,Pending,,,,True,49,"#CANON — ŒUVRE (Decisions, Axioms & Vocabulary)",BATCH-01,Other / requires semantic review,ŒUVRE / OMEGA / COC Control Plane,ŒUVRE / OMEGA / COC Control Plane,,core,medium,ŒUVRE / OMEGA / COC Control Plane,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e047-cb74-83eb-a186-48d1ed0e5cd2,ChatGPT,6a58e047-cb74-83eb-a186-48d1ed0e5cd2,#TEAM — COC  (Agent Organization & Autonomy),,2026-07-16 13:45:13,2026-07-16 14:25:13,Pending,,,,True,50,#TEAM — COC  (Agent Organization & Autonomy),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e10f-041c-83eb-a28e-77e75ba88746,ChatGPT,6a58e10f-041c-83eb-a28e-77e75ba88746,#OIM — COC (Operational Intelligence Maps),,2026-07-16 13:48:18,2026-07-16 14:24:39,Pending,,,,True,51,#OIM — COC (Operational Intelligence Maps),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e2e3-79ac-83eb-b94f-127235ad6466,ChatGPT,6a58e2e3-79ac-83eb-b94f-127235ad6466,#MANIFESTATION — ŒUVRE (Deployment of the Cathedral),,2026-07-16 13:56:14,2026-07-16 14:23:53,Pending,,,,True,52,#MANIFESTATION — ŒUVRE (Deployment of the Cathedral),BATCH-01,Product / app / tool design,ŒUVRE / OMEGA / COC Control Plane,ŒUVRE / OMEGA / COC Control Plane,,core,medium,ŒUVRE / OMEGA / COC Control Plane,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e2b7-e6c4-83eb-9452-fef2903d0f61,ChatGPT,6a58e2b7-e6c4-83eb-9452-fef2903d0f61,#CHRONICLES — ŒUVRE (Genesis & Evolution),,2026-07-16 13:55:22,2026-07-16 14:23:31,Pending,,,,True,53,#CHRONICLES — ŒUVRE (Genesis & Evolution),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e167-7610-83ed-a59d-145e56c9861c,ChatGPT,6a58e167-7610-83ed-a59d-145e56c9861c,#SYSTEM — COC (Automation & Source Health),,2026-07-16 13:49:48,2026-07-16 14:23:12,Pending,,,,True,54,#SYSTEM — COC (Automation & Source Health),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e28d-8598-83eb-8bde-ddce8c324900,ChatGPT,6a58e28d-8598-83eb-8bde-ddce8c324900,"#COHERENCE — ŒUVRE (Coherence, Gaps & Horizons)",,2026-07-16 13:54:35,2026-07-16 14:23:07,Pending,,,,True,55,"#COHERENCE — ŒUVRE (Coherence, Gaps & Horizons)",BATCH-01,Other / requires semantic review,ŒUVRE / OMEGA / COC Control Plane,ŒUVRE / OMEGA / COC Control Plane,,core,medium,ŒUVRE / OMEGA / COC Control Plane,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e1cd-5c30-83eb-93c9-2221ed3b2866,ChatGPT,6a58e1cd-5c30-83eb-93c9-2221ed3b2866,#MAIN — ŒUVRE (Cathedral Observatory),,2026-07-16 13:51:51,2026-07-16 14:22:00,Pending,,,,True,56,#MAIN — ŒUVRE (Cathedral Observatory),BATCH-01,yOS / YOUniverse / AI architecture & memory,yOS / YOUniverse Core; ŒUVRE / OMEGA / COC Control Plane,yOS / YOUniverse Core,ŒUVRE / OMEGA / COC Control Plane,core,medium,yOS / YOUniverse Core,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58dfb7-9c8c-83ed-87e9-efb6e73d687e,ChatGPT,6a58dfb7-9c8c-83ed-87e9-efb6e73d687e,#MAIN — COC  (Live Cognitive Cockpit),,2026-07-16 13:43:42,2026-07-16 14:21:27,Pending,,,,True,57,#MAIN — COC  (Live Cognitive Cockpit),BATCH-01,Product / app / tool design,ŒUVRE / OMEGA / COC Control Plane,ŒUVRE / OMEGA / COC Control Plane,,core,medium,ŒUVRE / OMEGA / COC Control Plane,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e5a9-2940-83ed-bacf-79919d0df37d,ChatGPT,6a58e5a9-2940-83ed-bacf-79919d0df37d,PROG — KAP (Knowledge Architecture),,2026-07-16 14:07:50,2026-07-16 14:12:31,Pending,,,,True,58,PROG — KAP (Knowledge Architecture),BATCH-01,Other / requires semantic review,KAP — Knowledge Architecture Program,KAP — Knowledge Architecture Program,,core,medium,KAP — Knowledge Architecture Program,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e5df-1c88-83eb-8dfa-b10090adca4d,ChatGPT,6a58e5df-1c88-83eb-8dfa-b10090adca4d,PROG — PIE (Visual Cognitive System),,2026-07-16 14:08:51,2026-07-16 14:11:04,Pending,,,,True,59,PROG — PIE (Visual Cognitive System),BATCH-01,Other / requires semantic review,PIE — Visual Cognitive System,PIE — Visual Cognitive System,,core,medium,PIE — Visual Cognitive System,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e609-0334-83ed-8aa9-27044c540be1,ChatGPT,6a58e609-0334-83ed-8aa9-27044c540be1,PROG — MissionOS (Mission & Expedition Engine),,2026-07-16 14:09:29,2026-07-16 14:10:47,Pending,,,,True,60,PROG — MissionOS (Mission & Expedition Engine),BATCH-01,Other / requires semantic review,MissionOS,MissionOS,,core,medium,MissionOS,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
chatgpt_6a58e50e-f9e4-83ed-9972-7d4ad02aa439,ChatGPT,6a58e50e-f9e4-83ed-9972-7d4ad02aa439,PROG — HOPE (Emotional & Civilizational Intelligence),,2026-07-16 14:05:19,2026-07-16 14:06:49,Pending,,,,True,61,PROG — HOPE (Emotional & Civilizational Intelligence),BATCH-01,Other / requires semantic review,HOPE,HOPE,,adjacent_ecosystem,medium,HOPE,preserved,preserved_json_and_markdown,pending,pending_extraction,pending_extraction,pending_extraction,pending_reconciliation,pending,not_assessed,same_native_conversation,verified_exact,uuid_exact,False
